Country,Date,Confirmed,Recovered,Deaths,Classification,Total_Population,Population Density_in_km2,Healthcare_System_Rank,Coastal,Median_age
Cambodia,2/9/2020,1,0,0,Underdeveloped,16500000,92,174,Y,24
Cambodia,2/22/2020,1,1,0,Underdeveloped,16500000,92,174,Y,24
Cambodia,3/8/2020,2,1,0,Underdeveloped,16500000,92,174,Y,24
Cambodia,1/23/2020,0,0,0,Underdeveloped,16500000,92,174,Y,24
Cambodia,3/29/2020,103,21,0,Underdeveloped,16500000,92,174,Y,24
Cambodia,4/2/2020,110,34,0,Underdeveloped,16500000,92,174,Y,24
Cambodia,2/12/2020,1,1,0,Underdeveloped,16500000,92,174,Y,24
Cameroon,2/7/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/11/2020,2,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/28/2020,91,2,2,Developing,26545863,56,164,Y,18.7
Cameroon,3/30/2020,139,5,6,Developing,26545863,56,164,Y,18.7
Cameroon,1/28/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/27/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/20/2020,20,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/19/2020,13,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/13/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/16/2020,4,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/12/2020,2,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/22/2020,40,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,4/1/2020,233,10,6,Developing,26545863,56,164,Y,18.7
Cameroon,3/6/2020,1,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/26/2020,75,2,1,Developing,26545863,56,164,Y,18.7
Cameroon,1/31/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/22/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/15/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/3/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/17/2020,10,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/5/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/16/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/24/2020,66,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/19/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/25/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,4/7/2020,658,43,9,Developing,26545863,56,164,Y,18.7
Cameroon,1/25/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/15/2020,2,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/31/2020,193,5,6,Developing,26545863,56,164,Y,18.7
Cameroon,2/4/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/24/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/18/2020,10,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,1/30/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,1/29/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/12/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/1/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,4/4/2020,555,17,9,Developing,26545863,56,164,Y,18.7
Cameroon,2/6/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/9/2020,2,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,4/2/2020,306,10,7,Developing,26545863,56,164,Y,18.7
Cameroon,4/6/2020,658,17,9,Developing,26545863,56,164,Y,18.7
Cameroon,3/21/2020,27,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/8/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/2/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/2/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/9/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/17/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/14/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,1/27/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/25/2020,75,2,1,Developing,26545863,56,164,Y,18.7
Cameroon,2/26/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/23/2020,56,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/8/2020,2,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/23/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/5/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/7/2020,1,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/21/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/20/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/18/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/4/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/14/2020,2,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/29/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,1/23/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/3/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/1/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,2/28/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/13/2020,2,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/29/2020,139,5,6,Developing,26545863,56,164,Y,18.7
Cameroon,2/11/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/10/2020,2,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,1/26/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,1/22/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,4/5/2020,650,17,9,Developing,26545863,56,164,Y,18.7
Cameroon,4/3/2020,509,17,8,Developing,26545863,56,164,Y,18.7
Cameroon,2/10/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,1/24/2020,0,0,0,Developing,26545863,56,164,Y,18.7
Cameroon,3/27/2020,91,2,2,Developing,26545863,56,164,Y,18.7
Canada,3/27/2020,4682,256,54,Developed,37742154,4,30,Y,40.8
Canada,2/27/2020,13,6,0,Developed,37742154,4,30,Y,40.8
Canada,1/26/2020,1,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/27/2020,4682,256,54,Developed,37742154,4,30,Y,40.8
Canada,2/19/2020,8,1,0,Developed,37742154,4,30,Y,40.8
Canada,1/27/2020,1,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/23/2020,9,3,0,Developed,37742154,4,30,Y,40.8
Canada,3/24/2020,2790,110,26,Developed,37742154,4,30,Y,40.8
Canada,3/28/2020,5576,466,61,Developed,37742154,4,30,Y,40.8
Canada,3/30/2020,7398,466,80,Developed,37742154,4,30,Y,40.8
Canada,3/8/2020,64,8,0,Developed,37742154,4,30,Y,40.8
Canada,2/15/2020,7,1,0,Developed,37742154,4,30,Y,40.8
Canada,1/22/2020,0,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/24/2020,2790,110,26,Developed,37742154,4,30,Y,40.8
Canada,3/8/2020,64,8,0,Developed,37742154,4,30,Y,40.8
Canada,3/14/2020,198,8,1,Developed,37742154,4,30,Y,40.8
Canada,2/22/2020,9,3,0,Developed,37742154,4,30,Y,40.8
Canada,2/29/2020,20,6,0,Developed,37742154,4,30,Y,40.8
Canada,3/20/2020,943,9,12,Developed,37742154,4,30,Y,40.8
Canada,2/27/2020,13,6,0,Developed,37742154,4,30,Y,40.8
Canada,3/6/2020,49,6,0,Developed,37742154,4,30,Y,40.8
Canada,3/6/2020,49,6,0,Developed,37742154,4,30,Y,40.8
Canada,3/14/2020,198,8,1,Developed,37742154,4,30,Y,40.8
Canada,3/20/2020,943,9,12,Developed,37742154,4,30,Y,40.8
Canada,2/12/2020,7,1,0,Developed,37742154,4,30,Y,40.8
Canada,2/12/2020,7,1,0,Developed,37742154,4,30,Y,40.8
Canada,1/27/2020,1,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/4/2020,4,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/26/2020,11,3,0,Developed,37742154,4,30,Y,40.8
Canada,3/11/2020,108,8,1,Developed,37742154,4,30,Y,40.8
Canada,3/11/2020,108,8,1,Developed,37742154,4,30,Y,40.8
Canada,1/26/2020,1,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/10/2020,79,8,1,Developed,37742154,4,30,Y,40.8
Canada,3/10/2020,79,8,1,Developed,37742154,4,30,Y,40.8
Canada,3/31/2020,8527,1592,101,Developed,37742154,4,30,Y,40.8
Canada,3/31/2020,8527,1592,101,Developed,37742154,4,30,Y,40.8
Canada,2/21/2020,9,3,0,Developed,37742154,4,30,Y,40.8
Canada,2/19/2020,8,1,0,Developed,37742154,4,30,Y,40.8
Canada,4/3/2020,12437,2175,179,Developed,37742154,4,30,Y,40.8
Canada,4/3/2020,12437,2175,179,Developed,37742154,4,30,Y,40.8
Canada,3/12/2020,117,8,1,Developed,37742154,4,30,Y,40.8
Canada,3/28/2020,5576,466,61,Developed,37742154,4,30,Y,40.8
Canada,2/10/2020,7,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/4/2020,33,6,0,Developed,37742154,4,30,Y,40.8
Canada,2/15/2020,7,1,0,Developed,37742154,4,30,Y,40.8
Canada,2/11/2020,7,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/22/2020,1469,10,21,Developed,37742154,4,30,Y,40.8
Canada,1/28/2020,2,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/8/2020,7,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/30/2020,7398,466,80,Developed,37742154,4,30,Y,40.8
Canada,3/19/2020,800,9,9,Developed,37742154,4,30,Y,40.8
Canada,3/19/2020,800,9,9,Developed,37742154,4,30,Y,40.8
Canada,3/12/2020,117,8,1,Developed,37742154,4,30,Y,40.8
Canada,1/22/2020,0,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/26/2020,4042,184,38,Developed,37742154,4,30,Y,40.8
Canada,3/26/2020,4042,184,38,Developed,37742154,4,30,Y,40.8
Canada,2/22/2020,9,3,0,Developed,37742154,4,30,Y,40.8
Canada,4/4/2020,12978,2577,218,Developed,37742154,4,30,Y,40.8
Canada,2/23/2020,9,3,0,Developed,37742154,4,30,Y,40.8
Canada,2/14/2020,7,1,0,Developed,37742154,4,30,Y,40.8
Canada,2/14/2020,7,1,0,Developed,37742154,4,30,Y,40.8
Canada,1/25/2020,0,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/8/2020,7,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/21/2020,9,3,0,Developed,37742154,4,30,Y,40.8
Canada,2/28/2020,14,6,0,Developed,37742154,4,30,Y,40.8
Canada,2/28/2020,14,6,0,Developed,37742154,4,30,Y,40.8
Canada,2/4/2020,4,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/16/2020,7,1,0,Developed,37742154,4,30,Y,40.8
Canada,2/16/2020,7,1,0,Developed,37742154,4,30,Y,40.8
Canada,2/26/2020,11,3,0,Developed,37742154,4,30,Y,40.8
Canada,3/2/2020,27,6,0,Developed,37742154,4,30,Y,40.8
Canada,3/2/2020,27,6,0,Developed,37742154,4,30,Y,40.8
Canada,2/20/2020,8,1,0,Developed,37742154,4,30,Y,40.8
Canada,3/5/2020,37,6,0,Developed,37742154,4,30,Y,40.8
Canada,4/6/2020,16563,3256,339,Developed,37742154,4,30,Y,40.8
Canada,1/25/2020,0,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/16/2020,415,9,4,Developed,37742154,4,30,Y,40.8
Canada,2/9/2020,7,0,0,Developed,37742154,4,30,Y,40.8
Canada,1/29/2020,2,0,0,Developed,37742154,4,30,Y,40.8
Canada,1/23/2020,0,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/29/2020,6280,466,64,Developed,37742154,4,30,Y,40.8
Canada,2/1/2020,4,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/1/2020,4,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/7/2020,54,8,0,Developed,37742154,4,30,Y,40.8
Canada,3/4/2020,33,6,0,Developed,37742154,4,30,Y,40.8
Canada,3/22/2020,1469,10,21,Developed,37742154,4,30,Y,40.8
Canada,1/28/2020,2,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/18/2020,8,1,0,Developed,37742154,4,30,Y,40.8
Canada,2/18/2020,8,1,0,Developed,37742154,4,30,Y,40.8
Canada,2/6/2020,5,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/5/2020,5,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/15/2020,252,8,1,Developed,37742154,4,30,Y,40.8
Canada,2/5/2020,5,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/11/2020,7,0,0,Developed,37742154,4,30,Y,40.8
Canada,1/30/2020,2,0,0,Developed,37742154,4,30,Y,40.8
Canada,1/30/2020,2,0,0,Developed,37742154,4,30,Y,40.8
Canada,4/4/2020,12978,2577,218,Developed,37742154,4,30,Y,40.8
Canada,3/18/2020,657,9,8,Developed,37742154,4,30,Y,40.8
Canada,2/17/2020,8,1,0,Developed,37742154,4,30,Y,40.8
Canada,2/17/2020,8,1,0,Developed,37742154,4,30,Y,40.8
Canada,2/13/2020,7,1,0,Developed,37742154,4,30,Y,40.8
Canada,3/5/2020,37,6,0,Developed,37742154,4,30,Y,40.8
Canada,2/20/2020,8,1,0,Developed,37742154,4,30,Y,40.8
Canada,2/6/2020,5,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/17/2020,478,9,5,Developed,37742154,4,30,Y,40.8
Canada,3/16/2020,415,9,4,Developed,37742154,4,30,Y,40.8
Canada,1/23/2020,0,0,0,Developed,37742154,4,30,Y,40.8
Canada,1/29/2020,2,0,0,Developed,37742154,4,30,Y,40.8
Canada,1/31/2020,4,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/18/2020,657,9,8,Developed,37742154,4,30,Y,40.8
Canada,2/7/2020,7,0,0,Developed,37742154,4,30,Y,40.8
Canada,4/7/2020,17872,3791,375,Developed,37742154,4,30,Y,40.8
Canada,4/2/2020,11284,1735,139,Developed,37742154,4,30,Y,40.8
Canada,4/2/2020,11284,1735,139,Developed,37742154,4,30,Y,40.8
Canada,2/25/2020,11,3,0,Developed,37742154,4,30,Y,40.8
Canada,3/17/2020,478,9,5,Developed,37742154,4,30,Y,40.8
Canada,3/15/2020,252,8,1,Developed,37742154,4,30,Y,40.8
Canada,3/1/2020,24,6,0,Developed,37742154,4,30,Y,40.8
Canada,3/1/2020,24,6,0,Developed,37742154,4,30,Y,40.8
Canada,2/10/2020,7,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/21/2020,1277,10,19,Developed,37742154,4,30,Y,40.8
Canada,3/21/2020,1277,10,19,Developed,37742154,4,30,Y,40.8
Canada,3/13/2020,193,8,1,Developed,37742154,4,30,Y,40.8
Canada,2/13/2020,7,1,0,Developed,37742154,4,30,Y,40.8
Canada,3/7/2020,54,8,0,Developed,37742154,4,30,Y,40.8
Canada,1/31/2020,4,0,0,Developed,37742154,4,30,Y,40.8
Canada,4/1/2020,9560,1324,109,Developed,37742154,4,30,Y,40.8
Canada,3/9/2020,77,8,1,Developed,37742154,4,30,Y,40.8
Canada,2/25/2020,11,3,0,Developed,37742154,4,30,Y,40.8
Canada,4/6/2020,16563,3256,339,Developed,37742154,4,30,Y,40.8
Canada,3/9/2020,77,8,1,Developed,37742154,4,30,Y,40.8
Canada,2/2/2020,4,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/3/2020,30,6,0,Developed,37742154,4,30,Y,40.8
Canada,3/3/2020,30,6,0,Developed,37742154,4,30,Y,40.8
Canada,2/7/2020,7,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/23/2020,2088,10,25,Developed,37742154,4,30,Y,40.8
Canada,3/23/2020,2088,10,25,Developed,37742154,4,30,Y,40.8
Canada,2/29/2020,20,6,0,Developed,37742154,4,30,Y,40.8
Canada,1/24/2020,0,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/3/2020,4,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/3/2020,4,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/24/2020,10,3,0,Developed,37742154,4,30,Y,40.8
Canada,4/1/2020,9560,1324,109,Developed,37742154,4,30,Y,40.8
Canada,3/13/2020,193,8,1,Developed,37742154,4,30,Y,40.8
Canada,1/24/2020,0,0,0,Developed,37742154,4,30,Y,40.8
Canada,2/9/2020,7,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/29/2020,6280,466,64,Developed,37742154,4,30,Y,40.8
Canada,3/25/2020,3251,183,30,Developed,37742154,4,30,Y,40.8
Canada,4/5/2020,15756,3012,259,Developed,37742154,4,30,Y,40.8
Canada,2/24/2020,10,3,0,Developed,37742154,4,30,Y,40.8
Canada,4/5/2020,15756,3012,259,Developed,37742154,4,30,Y,40.8
Canada,2/2/2020,4,0,0,Developed,37742154,4,30,Y,40.8
Canada,3/25/2020,3251,183,30,Developed,37742154,4,30,Y,40.8
Central African Republic,2/8/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/20/2020,3,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/8/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/30/2020,3,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,4/6/2020,8,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/5/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/17/2020,1,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/20/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/16/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/2/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,1/29/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/24/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,1/30/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/14/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/12/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/29/2020,3,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/12/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/9/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/18/2020,1,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,1/27/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/10/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/28/2020,3,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/2/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/19/2020,1,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,4/3/2020,8,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/25/2020,3,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/6/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/9/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/11/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/29/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/5/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/19/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,4/5/2020,8,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/22/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/15/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,1/25/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/4/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/22/2020,3,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/4/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/28/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,1/31/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,4/7/2020,8,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,1/23/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/31/2020,3,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/27/2020,3,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/3/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/23/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/7/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,4/4/2020,8,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/27/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/18/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/24/2020,3,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/6/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,4/2/2020,3,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,1/22/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/16/2020,1,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/21/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/7/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/15/2020,1,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/13/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,1/24/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/21/2020,3,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/17/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/23/2020,3,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/1/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/10/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/13/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/3/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/26/2020,3,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/25/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,1/28/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/1/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,1/26/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,3/14/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,4/1/2020,3,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/26/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Central African Republic,2/11/2020,0,0,0,Underdeveloped,4829767,8,189,N,17.6
Chad,2/19/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/26/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/8/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/10/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/28/2020,3,0,0,Underdeveloped,16425864,13,178,N,16
Chad,4/5/2020,9,0,0,Underdeveloped,16425864,13,178,N,16
Chad,1/30/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/5/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/14/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,1/29/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/7/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/9/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/16/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,1/31/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/8/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/1/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/21/2020,1,0,0,Underdeveloped,16425864,13,178,N,16
Chad,1/27/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/21/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/3/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/29/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/23/2020,1,0,0,Underdeveloped,16425864,13,178,N,16
Chad,1/24/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/10/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/28/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,4/4/2020,9,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/13/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/16/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,1/23/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/20/2020,1,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/6/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,1/28/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/20/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/11/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/4/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/3/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/18/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/1/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/9/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/13/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/12/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/2/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/25/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/24/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,4/1/2020,7,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/5/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/15/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/12/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/17/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/7/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
Chad,3/30/2020,5,0,0,Underdeveloped,16425864,13,178,N,16
Chad,2/27/2020,0,0,0,Underdeveloped,16425864,13,178,N,16
